is_sarcastic,headline,DeepSeek_Sarcasm,Gemini_Sarcasm,Openai_Sarcasm,llama_Sarcasm
True,I just love waiting in line for hours at the coffee spill store,True,False,False,True
True,alarm clock is exactly what I wanted today,True,False,False,False
False,Best day ever: traffic jam ruined it,False,True,True,False
False,My favorite thing is when printer jam happens,True,True,False,False
False,printer jam is exactly what I wanted today,True,True,False,True
False,I just love waiting in line for hours at the meeting store,True,True,False,True
True,I totally needed another printer jam in my life,True,False,True,True
False,Nothing beats a alarm clock Monday morning,True,True,False,True
False,My favorite thing is when alarm clock happens,True,False,True,True
False,My favorite thing is when alarm clock happens,True,False,True,False
True,Nothing beats a alarm clock Monday morning,False,True,False,False
False,I totally needed another coffee spill in my life,False,False,False,False
False,Best day ever: coffee spill ruined it,False,True,False,False
True,I totally needed another traffic jam in my life,True,True,True,False
True,My favorite thing is when traffic jam happens,True,True,False,False
False,I totally needed another alarm clock in my life,True,True,True,True
True,My favorite thing is when coffee spill happens,False,False,False,True
False,I just love waiting in line for hours at the rainstorm store,False,True,False,False
False,Nothing beats a alarm clock Monday morning,True,False,True,True
True,I just love waiting in line for hours at the meeting store,False,True,False,True
True,Nothing beats a rainstorm Monday morning,True,True,False,False
True,Best day ever: meeting ruined it,False,False,False,True
True,My favorite thing is when coffee spill happens,True,False,False,True
False,Nothing beats a rainstorm Monday morning,False,False,False,False
False,Nothing beats a traffic jam Monday morning,False,False,True,False
True,I just love waiting in line for hours at the printer jam store,True,True,True,True
False,I just love waiting in line for hours at the printer jam store,True,False,True,False
False,Nothing beats a meeting Monday morning,False,False,True,False
False,Best day ever: alarm clock ruined it,False,True,False,False
False,I just love waiting in line for hours at the alarm clock store,False,True,False,True
True,My favorite thing is when printer jam happens,False,True,False,False
True,rainstorm is exactly what I wanted today,False,True,False,False
False,Best day ever: traffic jam ruined it,True,True,False,False
False,I just love waiting in line for hours at the alarm clock store,True,False,False,True
False,I totally needed another printer jam in my life,True,True,True,False
True,printer jam is exactly what I wanted today,True,True,True,True
True,alarm clock is exactly what I wanted today,True,False,False,False
True,Best day ever: rainstorm ruined it,False,False,False,False
False,My favorite thing is when rainstorm happens,False,False,True,False
False,Nothing beats a traffic jam Monday morning,True,True,True,True
False,My favorite thing is when alarm clock happens,False,True,True,True
False,My favorite thing is when meeting happens,False,True,True,False
False,I just love waiting in line for hours at the coffee spill store,False,False,False,False
False,Best day ever: traffic jam ruined it,False,False,True,False
False,coffee spill is exactly what I wanted today,True,True,False,True
True,Nothing beats a rainstorm Monday morning,True,True,False,False
True,My favorite thing is when coffee spill happens,False,True,True,False
False,My favorite thing is when printer jam happens,True,True,False,False
True,alarm clock is exactly what I wanted today,False,False,True,False
True,Nothing beats a printer jam Monday morning,False,True,True,False
True,Best day ever: meeting ruined it,True,False,False,True
True,Nothing beats a printer jam Monday morning,True,False,False,True
True,I just love waiting in line for hours at the traffic jam store,False,False,True,True
False,I totally needed another alarm clock in my life,False,False,False,True
False,Nothing beats a meeting Monday morning,False,True,False,True
True,I totally needed another rainstorm in my life,True,True,False,False
False,Nothing beats a alarm clock Monday morning,True,False,True,True
False,alarm clock is exactly what I wanted today,False,True,False,False
True,I totally needed another meeting in my life,False,True,True,True
False,I totally needed another rainstorm in my life,True,True,False,False
False,Nothing beats a alarm clock Monday morning,True,False,False,False
False,My favorite thing is when coffee spill happens,True,False,True,True
True,Nothing beats a alarm clock Monday morning,True,True,True,False
True,I just love waiting in line for hours at the traffic jam store,False,True,True,False
True,Nothing beats a meeting Monday morning,False,True,False,True
True,I just love waiting in line for hours at the coffee spill store,True,False,True,False
True,meeting is exactly what I wanted today,False,True,True,False
True,I totally needed another alarm clock in my life,False,True,False,False
False,printer jam is exactly what I wanted today,True,False,True,False
False,Nothing beats a printer jam Monday morning,True,False,False,False
True,Best day ever: alarm clock ruined it,True,False,False,True
False,I totally needed another coffee spill in my life,True,True,True,False
True,My favorite thing is when coffee spill happens,True,False,False,False
True,My favorite thing is when traffic jam happens,True,False,True,False
True,My favorite thing is when rainstorm happens,False,False,True,False
True,printer jam is exactly what I wanted today,False,False,False,False
True,I just love waiting in line for hours at the alarm clock store,True,True,False,False
